Loan ID,Loan Grade,Exception IDs
2983583.18,96,1
2563097.78,100,
8893896.6,96,1
1863066.24,90,3
1821209.06,96,1
9827503.62,100,
1855826.25,96,1
1103922.86,100,
5050289.69,97,2|3
550450.67,100,3
9966630.23,96,1
3977853.95,51,1|2|3|4
3689824.22,94,3
8206939.36,16,1|4
7229829.08,92,1|3
5313109.5,100,
4555866.54,92,2|3
6800097.03,92,3
7452835.32,100,
1598548.73,90,1|3
9663016.84,92,1|3
6781777.24,100,
337240.16,94,1|3
6220722.4,96,3
4575556.66,100,3
987871.56,90,1|3
7245759.99,96,1
1398155.23,87,2|3
6053810.17,92,1|3
824912.85,88,1|3
9547070.97,96,1
8639572.07,88,1|3
2304933.89,70,4
8268645.38,95,1|2
1838094.71,100,3
619714.83,99,3|4
2138874.88,96,3
9395016.19,94,3
3872758.44,90,3
7820702.72,100,
8920546.66,96,1
1413301.36,100,
847867.78,91,1|2|3
7070426.41,94,3
2549736.98,99,2
5632737.59,93,1|2
9648944.96,90,1|3
1101893.68,94,1|2
6459294.66,90,1|4
1131755.5,92,3
3642746.32,96,1
1894102.04,90,3
1714743.04,100,3
8366066.62,96,1
5368242.24,96,1
1436715.31,96,1
3886768.45,96,1
5673799.14,96,1
9441113.21,44,3|4
2564152.54,92,1|3
7806033.66,96,1
7868139.3,93,1|2
8219613.59,94,1|3
8302093.45,96,1
8522590.17,100,
2819392.11,96,1
1438428.14,88,1|3
7211745.63,93,1|2
5907093.23,96,1|3
5401589.11,95,1|2
3176346.15,100,
3447902.68,90,1|3
3553410.15,98,3
76652.35,98,3
3188537.77,96,1
841026.81,95,1|2
7042832.82,86,1|3
2587935.75,92,1|3
7817797.45,92,1|3
2161625.93,97,2|4
5373321.12,96,1
3611737.7,83,1|2|3
9253529.44,87,2|3
1599585.89,86,1|3
821252.87,96,1
4561821.63,100,
6547505.72,10,3|4
1759623.85,96,1
3905078.9,100,
1549980.08,90,3
8818200.54,100,
3093286.35,96,1
6087825.9,96,1
6906700.33,96,1
9942552.75,92,2|3
9113346.69,94,3
4189951.22,100,
4902977.95,100,
3800094.06,96,1
6746978.78,100,
2638621.91,87,2|3
3401749.83,94,1|2
1594456.39,96,1
5543372.56,100,
5354528.55,100,
1988140.34,92,1|2|3|4
8013656.86,90,3
4021983.26,90,3
5780813.57,100,
4585785.11,100,
544942.85,94,1|3
9657360.12,96,3
8381526.71,94,1|3
7944902.68,100,
507299.2,90,1|3
6755754.57,96,1
2480831.89,96,1
7894136.36,96,1|3
6281594.4,88,1|3
2334085.49,96,1
2619803.94,92,3
4755932.67,95,1|2
3665934.45,88,1|3
9332542.41,88,1|3
8235894.25,100,
8740046.8,94,3
144291.6,90,1|3
2249701.57,96,1
8897578.03,96,1
5736249.82,100,
3440873.08,96,1
4361037.19,86,1|3
58281.87,96,1
5585886.63,56,3|4
4028710.23,100,
5925200.29,94,1|2
3442749.94,82,1|2|3|4
4066982.51,96,1
7476320.0,100,
8555134.63,86,1|3
2005627.47,100,
6324475.5,100,
3726093.23,100,
7192645.17,96,1
8008294.9,96,1
8441763.04,96,3
5463206.12,74,1|3|4
5804859.86,94,3
9462878.19,90,1|3
8067181.33,100,
2045961.0,94,3
929580.76,99,2
5181153.47,88,1|3
6256518.97,94,3
3526094.06,100,
3349833.46,90,3
3587170.92,100,
1386399.86,95,2|3
9130796.92,90,1|3
444551.01,96,1
2628452.48,96,1|3
3486083.01,92,1|3
4524695.15,86,1|2|3
2123762.46,96,1
7695590.58,92,3
2390693.56,100,
4515974.92,94,1|3
5044315.28,96,1
4922571.8,98,3
1691754.5,92,3
2636768.52,92,1|3
9271305.04,100,
4169399.11,100,3
916458.78,88,1|3
8020075.32,96,1
8704255.89,96,3
4461090.59,92,1|3
7643907.13,94,1|3
1756529.05,94,3
5959315.28,97,2
9904355.49,97,2
7824470.84,100,
7961428.98,100,
5254373.52,94,3
9425758.51,100,
3706702.03,86,1|2|3
5753482.46,90,3
4436608.45,100,
8817756.46,96,1
5610617.17,100,3
2495449.04,100,3
2464864.13,96,3
5892107.72,96,1
8297736.75,98,3
3361752.55,98,3
774403.01,100,3
859017.19,99,2
262075.35,97,2
8376689.17,95,1|2
223847.03,96,1
8974346.87,100,
5658859.47,98,2
673991.05,100,
1609575.76,84,1|3|4
3417548.97,95,2|3
3482548.81,96,1
7038573.14,96,1|3
1955169.5,96,1
4224946.5,83,1|2|3
4229344.11,94,3
2425872.87,92,3
5250733.52,96,1
7371446.45,98,3
1195164.87,96,1
5537865.56,96,3
1633626.25,92,1|3
3967899.3,96,1
3042310.93,36,1|4
6190000.39,97,2
1615478.37,86,1|3
9613336.01,96,1
2024452.15,96,1
1543042.52,90,1|3
3963705.25,92,2|3
3229291.44,96,1
3034345.1,92,1|3
5626416.68,96,1
3988403.87,100,3
9697927.44,100,
7518182.03,98,3
8472787.77,96,1
2182243.05,93,1|2
6217697.93,100,
1585494.75,100,
1977884.16,100,
7977318.64,100,
5385976.02,96,1|4
2136443.1,94,3
9232887.61,100,3
6312425.84,100,
8148068.4,96,1
1576409.12,96,1
8218432.79,100,
1280092.89,97,2
5903870.2,100,
8326050.2,88,1|3
1550767.14,95,1|2
2982347.66,96,1|3
327938.13,93,1|2|3
7615104.56,96,1
603161.95,86,1|4
6906863.3,100,
5934957.71,100,
9916205.83,100,
2041440.36,92,1|3
5439768.94,100,
7983415.78,88,1|3
4359784.69,96,1
4712135.63,97,4
8607480.41,94,3
6242546.31,100,
1080700.41,92,1|3
852032.96,100,
2244844.58,90,2|3
1317349.78,94,1|3
5597936.56,100,
2482640.24,96,1
1971870.19,98,3
4406725.9,96,1
1160172.15,98,3
7845410.31,86,1|3
1210104.77,92,3
8761441.85,98,2
8655423.25,100,3
4256554.14,100,
9733911.37,96,1
5330023.6,44,3|4
7815578.17,100,
4417460.47,96,1
5098942.79,84,1|3|4
4976407.51,100,
1970241.8,92,1|3
6182188.85,96,3
4666505.18,90,2|3
5539090.33,98,3
6157367.6,92,3
2934090.07,96,1
420178.44,100,
655194.08,90,3
8384519.31,99,2
2031031.5,99,2
7460498.01,100,
713210.84,92,1|3
3013152.0,96,1|3
6138435.43,90,1|3
5165365.47,98,2
1196353.36,96,3
6685605.58,88,1|3
5696788.86,46,1|4
8073288.62,20,4
1947459.51,96,1
878036.32,95,2|3
4719707.77,90,3
9145071.16,95,1|2
8256709.2,100,
7490269.88,88,1|3
9333346.76,92,3
9951439.7,98,3
6807032.28,100,
1635088.94,100,
6946136.27,90,3
5824723.1,93,1|2
5065100.84,86,1|3
5892217.74,95,1|2|3
2119250.16,70,4
3290178.31,100,
764204.27,95,1|2
9128185.12,98,3
9502762.36,100,
7618309.43,92,3|4
3123389.24,100,
3691878.5,98,2
4452323.23,86,1|3
436860.98,88,1|3
8529778.92,100,
5090996.62,100,
9263974.65,96,1
1686764.77,94,1|3
357717.49,88,1|3
2472244.07,100,
1014738.11,92,1|3
4640319.66,92,2|3
7649599.69,96,3
4387900.43,95,1|2
2868010.68,86,1|3
3744010.15,94,3
2149776.46,100,
8219929.71,93,1|2|3
2971261.76,80,3|4
8931733.49,100,
2635139.53,92,1|3
360163.24,90,1|4
7623747.53,96,1
7338448.48,98,3
4361278.88,66,1|4
9815332.08,86,1|3
1998222.19,96,1
6004534.52,96,1
5864275.18,96,1
2517281.95,90,3
3569424.59,100,
6732354.2,100,
3044670.32,86,1|3
9616995.89,96,1
2755246.17,98,3
446413.08,88,1|3
3649070.81,98,3
9381397.5,92,3
696755.9,90,1|3
2381640.55,98,3
4935375.92,96,3
8492142.49,90,3
4943253.22,96,1
5272171.72,75,1|3|4
3298778.0,96,1
5432201.32,96,1
339562.83,88,1|3
6079045.96,32,3|4
7157254.27,92,1|3
1570466.55,100,
8008601.55,96,1|3
6668497.64,90,1|3
227449.26,100,3
4876529.03,94,1|3
5042769.88,96,1
3395232.95,83,1|2|3
8879980.67,100,
8184788.74,50,2|3|4
2382401.4,100,
8793790.95,100,
6194181.91,95,1|2
5003836.6,100,
898335.13,94,3
6779358.95,100,
1668315.28,94,3
2228395.41,94,1|3
1909719.5,96,1
4658534.91,96,1
474896.32,100,
5799047.2,92,1|3
6880561.14,95,2|3
7007847.89,96,1
8410640.36,86,1|3
4002139.11,92,3
6866296.2,93,1|2|3
3562263.09,88,3|4
9224508.36,96,1
8681337.88,92,3
2052119.77,100,
4939473.63,90,1|3
6095822.92,89,1|2|4
1401165.74,94,1|3
4256447.52,92,3
6763455.73,96,1
4310816.96,100,
8295940.19,88,1|3
8588921.63,96,1
9324158.74,98,2
1879667.32,100,
8464290.99,96,1
37119.64,90,1|3
2448782.93,100,
53381.02,100,
626094.92,100,
7420589.79,100,
5347586.9,96,1
2656213.64,94,1|3
1655725.54,100,
3534096.41,98,2
5505683.87,96,1
2743179.31,100,
159338.96,98,2
3728415.5,86,1|2|3
5708455.38,94,1|3
694054.19,90,3
2901688.9,99,2
4761594.39,98,2
1890965.87,100,3
3779774.12,98,2
6226499.55,100,
1912624.71,100,3
6946038.27,94,1|3
4185233.76,96,1
5155908.93,100,
161688.3,100,
3860166.25,100,
7102796.46,94,1|2
5566723.89,100,
5412757.65,99,2|3
7176440.16,100,3
7781376.38,99,3|4
3763241.51,88,1|3
7352925.74,100,
8863231.93,94,3
5589356.8,96,3
3670340.88,100,
8715920.87,100,
6858073.47,87,2|3
9100318.89,88,1|2|3
8663215.66,100,
5901357.24,94,3
3824132.54,100,
9917410.05,99,2
6408248.67,90,1|3
524304.0,95,1|2
7549669.94,96,1
6367004.76,96,1
5483023.68,95,1|2
3739916.99,90,3
5879186.06,100,
8404805.71,100,
2917422.79,96,1
8512670.79,92,1|3
2642437.4,90,1|3
9213022.73,88,1|3
9717972.9,100,
8522207.07,92,1|3
7575460.32,86,1|3
352598.5,92,1|3
1624250.24,100,
5620879.2,98,3
1035198.99,98,3
7890727.88,86,1|3
102384.86,94,1|3
1097446.32,100,3
1105113.79,96,1|3
1361052.79,98,3
6382455.84,100,
8512873.79,96,1
9035187.08,96,3
1885287.89,100,
2647572.1,100,
3176721.31,86,1|3
7347561.94,100,
8418395.04,96,1
3980479.36,96,1
881529.81,98,3
7111515.19,100,
5159452.14,94,1|3
1106502.1,100,
3812778.62,96,1|3
8631689.97,96,1
2993299.82,88,1|3
741324.97,96,3
5683925.98,88,1|3
9147565.96,100,
7056130.47,100,
4268886.78,100,
8720784.15,96,1
1870888.63,100,
9411918.4,92,1|3
8407227.71,96,1
4943098.56,99,2
909910.15,90,1|3
3210094.34,94,3
486386.74,100,
2972560.65,100,
7560038.69,93,1|2
3059235.14,98,3
6431671.39,100,
5547005.84,100,
9675486.57,100,
7766915.16,100,
2320254.84,92,3
8863175.93,90,3
9495353.87,88,1|3
6041833.1,98,3
1674903.45,100,
1574598.66,98,2
266300.9,91,1|2|3
9640120.99,92,3
9168430.9,96,1|3
7780969.35,95,1|2
9057202.75,88,1|3
3652813.49,92,3
693323.51,100,
5779964.28,100,
8629490.83,100,
2060542.5,96,1
1832170.16,96,1
2570557.36,100,
4893024.13,88,1|2|3
4833218.84,96,1|3
367859.11,100,
4595889.2,92,1|3
2670431.51,100,
3729954.5,100,
5849300.16,100,
4510217.04,96,1
5024283.24,86,1|3
3760389.32,96,1
4591414.95,96,1|3
2389332.53,96,1
7335144.63,96,1
9222539.5,88,1|3
339880.87,96,1
1520093.58,96,1
4847919.18,90,1|3
6391978.64,86,1|2|3
1320546.81,96,1
7595962.36,88,1|3
8171003.19,96,1
4714577.71,94,1|3
9478952.3,92,3
9035536.89,98,3
7823597.44,100,3
3040724.77,100,
9924765.6,36,1|3|4
7917923.94,100,
2972190.13,100,
2161786.36,93,1|2
952696.74,96,3
2066155.55,86,1|3
2594344.03,98,2
1609728.86,96,1
4324634.64,94,1|2
5335272.0,96,1|3
1207928.81,96,1
8583036.96,32,3|4
1614977.14,96,1
8856413.62,94,1|2
2805351.51,96,1|3
1438730.18,90,2|3
5726484.88,99,2
5790233.38,94,1|3
7337658.24,98,3
5539612.57,66,1|3|4
4639218.03,99,2|3
7375677.53,90,3
1333932.65,88,1|3
9733716.51,92,1|3
2033626.56,94,1|2
8022923.57,95,1|2
6749289.39,90,1|3
1911.53,95,1|2
6947920.3,96,1
9828439.24,98,2
9092064.42,90,3
1863715.97,92,1|3
9770345.08,94,3
415001.9,91,1|2|3
6295947.77,96,1
6640779.97,96,1
2515219.19,94,3
2235483.12,90,3
7070135.35,92,1|3
8584779.33,99,2
5664599.94,96,1
8801269.98,96,1
5072077.61,100,
8357060.35,96,1
9721145.14,79,2|4
6638566.39,100,
7416938.7,96,1
2541842.19,94,3
4362326.71,95,2|3
2601393.31,94,3
3346494.27,94,1|3
5172929.74,100,
2041383.51,96,1|3
5989034.77,99,2|3
5340166.46,90,1|3
6488475.59,92,3
7986141.78,92,1|3
4758051.67,94,3
6372350.19,100,
6841571.58,92,2|3
1145926.52,95,1|2
473285.95,100,
7079810.17,90,2|3
3319069.01,94,3
619412.65,96,1
1889345.6,96,1
8236619.31,100,
6724930.07,96,1
707157.28,90,3
3720364.7,94,3
4820854.92,95,1|2
4684173.14,98,3
5932473.73,94,1|3
2482303.71,94,3
9224583.24,94,1|2
1376564.27,98,2
7298524.44,90,1|3
7722265.81,99,2
127439.32,92,1|3
3155372.97,99,2
5055239.25,96,3
621649.03,100,
1073569.21,95,1|2
3705605.48,83,1|2|3
3006338.59,98,3
2271558.3,100,3
3187026.8,96,1|3
5404473.84,98,3
8539833.48,100,
3599431.15,100,
4316382.83,92,1|3
5108039.7,86,1|3
4328893.11,88,1|3
8008156.23,100,
941462.9,92,3
5862088.33,100,3
120172.25,88,1|3
7104158.94,98,3
5266216.48,100,
9067183.6,90,1|3
3505485.32,96,1
6872017.28,93,1|2
2308241.55,100,
85793.13,96,1
4332253.02,86,1|3
7654273.5,96,3
2806759.72,96,1
2456541.85,96,1|3
6517761.24,95,1|2
4318758.15,100,
8277060.73,94,1|3
8426012.35,100,
1308301.17,88,1|3
3650053.46,100,
9363349.85,100,
9022611.0,44,3|4
3045795.3,86,1|3
9658590.41,100,
9566447.18,96,1
8551720.16,90,3
7258115.56,95,1|2
9886838.79,96,1
6829294.84,100,
7129699.33,96,1
6229981.45,97,2
4150896.52,94,1|3
602518.28,90,1|3
682446.62,100,
5251.49,87,4
5076986.37,96,1
5899491.93,90,1|3
8768134.19,100,
9094833.49,96,1
9003375.17,94,3
8221491.64,100,
4236754.31,36,1|4
9204562.07,80,3|4
925034.95,96,1|3
3387147.58,100,
1857686.84,90,1|3
8941391.47,90,3
1466316.01,83,1|2|4
5088862.8,92,3
4843140.02,100,
3893678.5,100,
3711578.83,98,2
2641121.87,96,1|3
9927954.84,96,1
6977530.99,96,1
3577775.86,96,1
9624867.63,92,1|3
2049451.36,100,
4812710.47,100,
50132.15,92,3
352492.31,96,1
96210.73,96,1
9392789.97,92,3
5669106.93,91,1|2|3
338698.94,96,1
2775984.25,100,
173109.45,98,2
2247451.4,90,3
6087092.14,52,3|4
1771773.45,94,3
6679910.79,96,1
3230961.83,90,1|3
2920478.93,100,
8682155.16,96,1
3641704.94,96,1
9683453.54,98,3
5818315.28,86,1|3
9566906.28,98,3
1634090.51,96,1
2750050.0,95,1|2
3917884.43,98,3
3990751.44,96,1
8122916.25,96,3
2450980.87,100,
2632853.82,90,1|3
7987054.19,100,3
8679406.44,96,3
7036732.81,100,
7195364.53,95,1|2
6221140.21,100,3
8679239.16,56,3|4
1452548.63,86,1|3
7158685.39,96,1
8538420.78,96,1|3
5472305.67,95,1|2|3
1659045.57,96,1
6327396.84,96,1
9505524.64,98,3
488318.02,98,3
8025939.78,96,1
8827917.08,99,2
2264311.91,100,
8520966.07,92,1|4
4655331.93,93,1|2|3
9354825.02,98,3
7084995.48,100,
2594808.23,100,
7923504.39,96,3
2404829.29,90,2|3
8973249.49,86,1|3
209207.08,90,1|3
5934319.41,100,
2768394.95,96,1
1550747.4,100,
5885649.56,96,1
5452900.49,100,3
9130378.59,64,3|4
358994.4,94,1|3
2943591.91,86,1|3
1971071.34,94,1|3
1771779.88,100,
3648763.33,100,
3810641.11,90,3
7027450.25,92,1|3
4814218.64,95,1|2
3775595.35,96,1
4360797.45,96,1
3317543.26,100,
9307338.91,100,
3076150.16,100,
3369146.84,100,
7448055.95,99,2
1515961.71,98,3
5822946.02,90,1|3
9101034.49,96,1|3
339162.93,96,1
459912.65,99,2
7768702.9,96,1|3
8998646.49,92,3
4331176.71,100,
3623037.33,94,3
4401349.24,96,1
4353641.45,94,1|2
2643254.43,96,1
1726097.87,66,1|4
9329164.98,94,1|3
876257.07,96,1
6951197.56,100,
1484228.51,92,3
1436754.26,97,2|3
5518746.06,100,
113375.35,99,2
6949030.47,96,1
3638473.3,60,1|3|4
7266348.56,88,1|3
356599.96,100,
2243576.76,86,3|4
7932139.27,94,3
7149531.96,90,1|3
2572439.42,100,
1856479.21,94,1|2
9530796.5,100,
2290958.58,99,2
7814109.72,92,3
9303522.97,94,1|3
6347399.81,100,
7796177.94,76,1|4
8791954.13,86,1|3
5388185.92,96,1
5656621.59,96,1
1126675.11,96,1
736117.39,96,1
8854683.67,88,1|3
9373043.5,92,1|3
9112069.26,100,
481085.95,100,
9323480.96,96,1
6785082.96,95,1|2|3
1288154.68,90,1|3
74273.39,100,
2656907.4,86,1|3
1965510.69,96,1
5132938.99,100,
7716157.97,100,
3892683.6,100,
7305709.66,90,1|3
8407373.76,86,1|3
6187498.26,95,1|2
5844132.96,95,1|2|3
3693546.23,90,1|3
5055213.42,90,1|3
3173781.62,94,3
4312795.88,100,
4798431.95,92,3
2002019.57,96,1|3
8560638.78,100,
5183807.72,86,1|3
9525091.74,96,1
7844234.53,100,
672355.46,83,1|2|3
2711792.39,95,2|3
4178066.62,98,3
9882435.07,92,3
5527605.5,96,1
3763312.25,96,1
6954292.78,100,
713117.73,95,1|2
2902629.43,88,1|3
438753.01,90,3
2814303.65,92,1|3
301550.99,88,1|3
6657522.89,46,1|4
3239593.58,100,
9635577.22,100,3
4349998.82,96,1
159997.17,96,1
2314235.23,88,1|3
8026365.34,92,4
9285442.76,100,3
9722575.18,96,1
6823642.55,96,3
532470.07,96,1
3987977.02,96,1
6778897.82,90,1|3
1460672.33,96,1
2119498.82,96,1
1101329.44,100,
6521767.68,86,1|3
5227448.83,95,1|2|3
4926951.86,92,1|3
726540.77,96,1
7031513.22,90,1|3
4246652.99,100,
8321105.57,100,
4507073.46,94,3
7658702.04,100,
1276239.96,100,3
9271272.33,95,1|2|3
2750491.71,95,1|2
5908705.09,96,1
63546.26,95,1|2|3
758778.5,96,1
2375338.35,90,3
8325868.36,100,
9599439.74,98,2
6369373.61,96,1
5254900.48,96,1
3239099.52,92,2|3
1289062.7,96,1
7102291.37,100,3
896345.07,92,3
5021928.42,100,
3527495.16,96,1
2708152.82,96,1
6466851.87,100,
4930906.72,73,1|2|3|4
3897290.03,92,1|3
6114131.48,96,3
8254013.32,88,1|3
2616947.1,92,1|3
4878886.14,86,1|3
4135664.74,100,
4128049.63,96,1|3
1376779.34,100,
1343766.58,96,1
3454577.65,87,2|3
9198907.94,100,
9628974.95,98,2
8286247.66,100,
7420731.51,86,1|3
1932689.38,96,1
5845652.98,100,
6328123.71,100,
125703.04,96,1
7917821.75,98,3
5832808.07,94,1|2
596102.33,88,1|3
8564701.96,83,1|2|3
7606452.9,90,3
8784478.31,96,1
1639260.23,92,3
8028785.16,96,1
1195867.13,99,2|3
8088936.66,86,1|3
8890126.35,96,1
831262.81,98,3
9363137.93,90,1|3
1732393.71,96,1
6811430.1,94,1|3
4598349.29,93,1|2
5226073.27,96,1
9364987.71,80,3|4
9266794.78,94,1|3
4999535.98,97,4
7613451.91,99,4
46649.59,88,1|3
47283.02,86,1|3
8771681.82,92,3
3844049.05,90,1|3
7604019.55,100,
3306265.67,88,1|3
2077175.91,100,
4716062.74,40,1|3|4
4853420.87,96,1
6800487.56,99,2
2393733.69,96,1
4169646.82,94,1|3
1601748.94,96,3
3633253.01,96,1
168218.67,98,2
143953.31,76,3|4
2971438.81,44,3|4
6001673.34,99,2
4100786.52,99,2
5433686.15,96,1|3
6657982.33,92,3
8393210.39,99,2|3
6568251.39,88,1|3
7284641.88,87,2|3
3012996.3,94,3
3726024.02,100,
5591413.45,100,
7886839.88,96,1|3
8957962.5,92,1|3
5526389.8,98,3
6912644.8,92,3
9817530.05,96,1
4632193.64,94,1|3
9432004.68,100,
3764582.0,96,1
5804924.25,96,1
569615.62,97,2|3
1551145.85,95,1|2
6363253.09,96,1|3
8295631.68,96,1
927422.57,90,2|3
9706762.37,96,1|3
1065077.65,92,3
3356417.97,95,1|2|3
4737829.61,98,2
2969728.16,100,
6786873.46,100,
8483609.81,96,1
9402466.18,100,
8610984.68,98,3
5025093.34,96,1
24666.97,90,3
7365417.45,88,1|2|3
1410263.83,86,1|4
1833087.21,83,1|2|3
3995700.15,86,1|3
9529257.03,100,
8060237.51,96,1
6837797.36,100,
1425539.2,94,1|2
2329389.87,96,1
3060074.02,91,1|4
7926987.31,98,3
4318626.43,96,1
8152998.44,100,3
1847445.44,88,1|3
952191.23,97,2|3
7676962.65,91,1|2|3
7295560.47,90,1|3
712104.62,96,1
5702821.14,96,1
2854002.03,86,1|3
9253700.6,96,1
7288528.13,94,3
1461888.83,63,1|2|3|4
5043755.02,96,1
7946398.48,96,1
9176909.07,96,1
1707768.35,100,
6715437.64,96,1
1555156.09,96,1
5398266.77,98,3
5090390.57,96,1
2080838.74,100,
1675310.55,93,1|2
5722774.57,94,3
6651205.31,92,3
4659934.15,90,3
839088.56,96,1|3
1727188.72,99,2
3157645.17,96,1
3532054.4,96,1
266435.28,96,1
5226408.39,92,1|3
3919483.29,90,4
7547782.5,98,3
6073301.5,96,1|3
7264469.04,100,
6987952.92,100,
5932771.03,91,1|2|3
3875495.1,100,
4860015.66,98,2
9980737.83,95,2|3
8581862.97,96,1
9317189.93,96,1
5405504.55,88,1|3
2054402.9,94,1|3
2856484.67,92,1|3
7818778.48,90,3
9571449.43,86,1|3
2817254.29,94,1|2
2004918.28,92,1|3
5302470.33,90,1|3
9287543.91,90,2|3
1360579.57,92,3
7181294.95,90,1|3
4712422.88,92,1|3
325263.12,94,1|3
9066783.13,94,3
7178306.03,96,1
697575.48,96,3
7863308.78,96,3
2157349.39,92,3
2869418.56,96,1
8907873.39,86,1|3
6958634.65,90,3
2365594.99,96,3
7603808.53,92,1|3
8469088.41,100,
1266113.66,100,
7740837.77,100,
3959253.2,96,1
7953322.48,98,3
8269367.44,100,
778924.89,92,3
7566820.49,90,1|3
8641493.88,83,1|2|3
6006941.36,96,1
47580.72,86,1|3
7785026.77,90,1|3
3623273.67,86,1|3
4442648.36,90,2|3
4860546.81,96,1
37712.53,82,2|3|4
275871.76,95,1|2
4900062.52,96,1
5400659.83,93,1|2|3
3945729.23,100,3
1290571.56,88,1|3
9361706.66,95,1|2
408203.66,94,1|3
6149371.77,94,1|3
8863839.52,96,1
3863366.79,96,3
655838.24,96,3
3473421.02,100,
8932233.97,90,3
3030126.22,99,2
6902517.05,100,
4123304.46,95,1|2
9877561.63,100,
9024495.25,90,1|3
3797449.38,100,
5406314.8,96,3
3584902.67,96,1
2245713.35,88,1|3
5947882.06,96,1
399321.23,90,3
755777.84,96,1|3
186700.1,100,
4775528.5,97,2
5444963.44,98,3
6847793.96,100,
7384913.25,100,
1867031.43,100,
2170459.25,99,2
9911994.67,94,1|2
7763911.14,96,1
8179534.19,92,3
9512364.75,94,3
3895318.14,96,3
2086851.52,100,
2828454.45,96,1
7847767.57,100,
4301781.72,96,1
6768735.62,96,1
3208070.81,96,1
9227740.08,84,1|4
7695599.51,100,
7198087.14,98,3
6892994.55,100,
3337463.57,83,1|2|3
5094435.89,88,1|3
3636455.42,92,3
1454475.58,96,1
164222.24,94,1|3
8049473.88,95,1|2
8066073.58,96,1
9005758.36,94,3
4415039.73,92,3
3509928.02,100,
7818823.58,94,1|3
1675262.39,97,2
9931646.94,94,3
8978398.59,88,1|3
4237234.57,90,1|3
8253396.42,85,1|2|4
5216342.85,96,1
9483675.94,92,3
1664881.18,100,3
1119395.81,96,1
6842851.74,88,1|3
161656.16,96,1
5474091.3,90,1|3
1669430.35,95,1|2
5697922.02,100,
9645353.52,90,3
4029553.6,96,1
9120759.59,92,1|3
1099857.79,100,
4211735.96,94,1|3
8357006.03,100,
742924.5,96,3
3052858.28,96,1
4017973.01,94,1|3
7881057.15,88,1|3
1345016.32,94,3
9570033.34,86,1|2|3
8902802.76,100,
2721213.23,90,1|3
1764701.97,100,
1432531.56,94,1|3
6761662.87,90,3
5689021.23,100,
716963.07,92,1|3
5531898.89,96,1
7923739.56,96,1
6062116.54,80,4
5219373.68,76,1|4
5519077.86,94,3
2061044.21,96,1
9814040.03,95,1|2
9985078.72,92,1|3
670521.47,83,1|3|4
724674.58,88,1|3
8259219.55,94,1|2
6771425.67,98,3
4527466.92,99,2|3
8510317.36,95,1|2
7904450.03,87,2|3
8325506.16,92,3
7520726.47,94,1|2
6397495.79,99,2
822042.66,94,3
4378385.44,96,1|3
244138.75,98,2
4350383.15,96,1
4040341.75,96,1
7126238.11,93,1|2|3
4092106.12,92,3
884801.49,100,
607280.4,96,1
7734916.78,100,
9182099.96,100,
8813575.85,100,
7543332.37,88,1|4
604154.02,96,1
187527.92,96,1
1200488.92,100,
9644780.44,100,
8128011.23,96,1
69481.69,96,1
2666644.64,94,1|2
1393102.8,98,3
5298226.71,95,1|2
7989332.75,90,1|3
1145749.17,92,3
3892747.45,100,
5667114.39,100,
5264154.67,95,1|2|3
7452707.28,100,
684659.17,96,3
2571796.26,100,
9996310.08,90,3
8602611.48,90,1|3
6271939.97,96,1
2210115.62,92,3
6400654.6,10,3|4
7870070.1,90,3
8641285.96,96,1
2586709.07,100,
9111803.29,93,1|4
4602710.72,86,1|3
89384.39,96,1
8215644.01,96,1
1082213.13,96,1
2696498.61,90,3
8541031.79,94,1|2
3621862.19,96,1|3
828439.26,96,1
8203738.72,100,
3254164.14,94,3
5619054.86,96,1
6477413.96,90,1|3
6126270.97,100,3
127114.54,96,1
8139049.42,96,3
9141477.23,97,2
778759.48,96,1
991984.74,100,3
6928391.68,86,1|3
6865662.71,100,
3593797.43,92,3
5920784.93,100,
1770806.9,92,1|3
9784122.72,90,1|3
2847717.51,100,
6717584.54,100,
6185362.9,96,1
851582.38,92,1|3
9484614.15,86,1|3
7630641.23,96,1
2550720.69,90,3
5831429.28,92,1|3
638149.33,90,1|3
2533046.78,100,3
4674077.96,100,3
8173416.94,93,1|2
2005044.56,96,1
8087715.06,10,3|4
3028528.48,91,1|2|3
3272714.76,96,1
4195103.23,100,
5845773.89,86,1|3
3968336.78,83,1|2|3
801561.46,96,3
8311323.71,100,
4502837.3,6,1|3|4
6585814.31,100,
6154961.61,100,
7679773.9,100,
7802164.48,94,1|3
192929.21,90,2|3
7261320.94,90,1|3
3266884.0,94,3
3087995.03,97,2
7333208.41,99,2
5890627.65,96,3
6004365.79,90,2|3
482077.55,96,1
9366751.71,86,1|3
981538.68,86,1|3
1620749.06,100,
8772967.92,97,2
8808951.22,88,1|3
8135850.91,90,1|3
1670546.03,100,
3850211.33,100,
8277045.87,90,3
9115081.3,100,
6751421.42,100,
797681.33,96,3
8293803.89,92,3
1298441.81,95,2|3
6277786.94,86,1|2|3
6804529.22,56,3|4
2269383.1,100,3
5848422.57,100,
1761440.98,100,
1025967.67,95,2|3
305316.17,100,
2506695.49,100,
3306551.13,100,3
9521724.14,95,1|2
2909004.65,100,
5996811.59,100,
2100130.21,90,3
2073710.36,99,2
5472840.44,100,3
3133290.82,94,3
2492754.18,100,
4494238.97,90,3
6774716.08,100,
4884796.48,96,1|3
