Data Extract Date,Portfolio,Loan ID,Property ID,Original Balance,Current Balance,Arrears Balance,Months in Arrears,CMS,Current LTV,Original LTV,Latest Valuation Amount,Latest Valuation Date,Fitch Product Category,Originator Product Category,Further Advance,Completion Date,Original Term,Maturity Date,Interest Rate Type,Current Index,Reversionary Index,Current Interest Rate,Current Margin,Reversionary Margin,Reversion Date,Loan Purpose,Repayment Type,FTB Flag,RTB Flag,Self Cert Flag,Property Type,Occupancy,Region,Tenure,Bankruptcy Marker,No of CCJs,Value of CCJs,Income Borrower 1,Income Borrower 2,Index Reference Rate,Originator,Possession Flag
201108,924718.0,2468801.59,1305663.37,109101834.6,54256936.92,172313309.35,57885.15,47509.33,8.57,12.1,161078056.61,20120119,U,Big Yacht,N,23940702,20.23,23270227,floating,OTH,SVR,11.09,0.65,0.69,22740627,ER,ND,Y,Y,N,DT,SHO,US,Freehold,Y,1.1,90484.19,52724.68,4467513.26,12.88,Verso,Super chill
200107,3171499.54,1400844.82,8857799.27,139659857.44,180057963.3,28184831.2,24549.89,71960.0,14.78,13.23,91326031.16,20000928,M,Big Yacht,N,23531004,56.44,22540620,floating,SVR,OTH,13.66,1.97,-0.54,20580827,RD,OT,N,Y,N,TH,SHO,US,Leasehold,N,3.88,14497.47,37472.59,7623766.98,13.87,Citibank,Instagram stalker
199711,1099728.6,6853634.66,768130.64,145017197.3,48430383.26,182009516.83,95516.47,46637.31,16.18,19.89,174388195.64,20061028,B,Yacht,N,20400516,47.58,21470228,fixed,1ML,1ML,24.4,-1.84,1.2,23440220,RE,IO,N,Y,Y,ND,SHO,UK,Freehold,N,1.91,16520.18,98912.32,9239525.04,2.19,GMAC,Super chill
200609,4887844.41,3357626.15,8650631.84,65427752.67,57700788.07,73064195.35,10875.76,19658.36,14.21,14.51,172416323.94,20080524,M,Biggest Yacht,N,23541231,14.22,20030716,floating,3ML,FIX,60.89,1.69,-0.61,21340705,PU,ND,Y,N,Y,TH,SHO,US,Freehold,N,2.16,75002.05,82840.75,9996189.83,4.31,Verso,Never calls
200803,6697635.62,4692748.06,1099172.47,165251523.7,107420285.74,150894091.58,60636.3,70392.48,12.26,9.47,149983553.87,19850420,P,Big Yacht,N,23050329,10.5,23660422,floating,1ML,OTH,8.34,0.64,-0.77,21120410,RD,RE,N,N,Y,SD,ND,UK,Feudal,Y,0.52,41906.8,17062.2,4229506.42,7.43,Verso,Somewhat possessive
200104,4570088.77,6202521.54,780424.6,195169782.33,94142795.54,51904480.64,60563.6,7985.41,9.75,8.26,17271115.59,19970905,N,Bungaloo,Y,20890123,43.28,21190206,fixed,FIX,BBR,73.04,0.27,0.52,22800829,ER,PP,Y,Y,Y,BU,POW,US,Freehold,N,1.41,50058.03,4829.41,5783983.06,2.77,GMAC,Never calls
199507,9333518.39,9741258.97,1623342.36,95779832.39,118164498.8,132171237.48,67105.9,25966.04,19.69,7.22,34908228.92,19990823,B,Bank,Y,21080112,17.34,22380824,fixed,1ML,3ML,44.08,-1.55,1.74,23290204,ND,IO,Y,Y,N,TH,BTL,UK,Freehold,Y,0.65,40574.01,69221.46,905389.94,10.17,GMAC,Clingy
200704,4036405.2,3784790.17,7937795.75,17297059.39,7985423.31,92986113.02,97337.75,95131.96,6.47,17.67,125152772.24,19840413,L,Really Big Yacht,N,23720717,56.39,20811030,fixed,OTH,OTH,13.36,-0.2,-0.14,22311217,RE,PP,Y,N,Y,TH,POW,US,Leasehold,N,2.68,47816.1,14345.0,8635244.83,3.36,GMAC,Instagram stalker
198301,6708579.35,9266593.31,1810524.13,112831540.12,87713135.16,103186545.78,54774.13,18315.32,18.17,19.75,11910995.54,19980623,P,Awesome Yacht,Y,22770216,59.0,21720311,floating,BBR,OTH,16.72,0.45,-0.55,23880916,ND,ND,N,N,N,DT,SHO,US,Feudal,Y,0.2,80905.48,49888.77,514749.66,14.91,SPML,Instagram stalker
199707,5220474.82,5629976.36,5424594.58,162959187.58,156433841.15,59040373.68,8176.11,17363.42,10.1,10.47,195930032.96,20050702,N,Awesome Yacht,N,22770620,8.03,20310122,floating,3ML,OTH,87.48,0.89,-1.87,20001029,RD,OT,N,Y,Y,DT,BTL,UK,Freehold,N,3.85,23038.47,57835.39,2434458.39,2.9,Kensington,Instagram stalker
198111,3439941.4,3678462.12,4624430.05,147326525.03,97826447.38,13439148.8,48052.39,54987.59,18.32,5.75,165509846.75,19960701,B,Yacht,N,20350519,10.31,21990822,floating,SVR,3ML,98.61,-0.53,-2.07,22031106,PU,PP,N,Y,N,BU,OWN,UK,Freehold,Y,3.72,30458.88,52270.05,8464194.22,12.95,SPML,Instagram stalker
201604,7699752.37,3321005.87,7825839.25,184664547.2,116000968.5,82955007.58,77617.12,34441.22,9.11,10.9,59760517.93,19841027,M,Awesome Yacht,Y,21021111,8.33,22601017,fixed,3ML,BBR,40.29,-1.17,1.16,21830825,RD,PP,N,N,N,FD,SHO,UK,Leasehold,N,3.39,53094.13,39519.11,5973440.25,2.25,Citibank,Super chill
198409,2995524.56,4434712.04,612104.56,94863541.26,40266282.18,141143468.12,6269.68,66595.74,18.28,9.38,188109306.5,19840308,M,Biggest Yacht,Y,23820309,21.23,23790701,floating,BBR,OTH,15.34,-0.31,0.68,20241214,CO,IO,N,N,Y,TH,ND,US,Leasehold,N,0.11,44320.27,68395.57,1521699.35,12.48,SPML,Super chill
199508,4979622.08,8302907.22,1404980.29,2430214.7,41849834.24,108054899.07,67256.45,36804.6,8.9,12.43,27765262.37,20130613,P,Bungaloo,N,23080528,26.25,21640717,fixed,3ML,BBR,58.3,1.89,-1.46,22990930,OT,RE,N,Y,N,ND,BTL,UK,Feudal,Y,3.21,38901.05,73475.53,385175.16,9.39,Verso,Somewhat possessive
200309,2246464.49,5525558.75,9674519.03,10362646.54,14773594.42,153757247.99,89588.65,64568.32,19.65,7.1,72218395.48,19910319,P,House,N,21680929,39.07,20890909,fixed,SVR,BBR,3.83,-0.29,-0.1,22660326,RD,OT,N,Y,Y,SD,OWN,US,Freehold,N,2.42,75973.59,13954.01,2078599.11,3.14,Kensington,Instagram stalker
198212,6991552.51,4675819.87,8849646.64,55912726.73,72504214.52,143436271.31,19203.27,80445.12,12.19,19.19,148734910.68,19910622,L,House,N,21300930,39.51,22700418,floating,3ML,OTH,23.52,1.95,0.57,20951216,RR,IO,Y,Y,N,FD,OWN,US,Leasehold,Y,0.17,92636.86,9194.1,9473153.68,2.17,Kensington,Somewhat possessive
198507,4557866.82,8050604.08,222550.44,56509359.95,163986149.74,192926388.56,61021.47,43309.88,9.89,9.19,55671132.0,20010811,M,Really Big Yacht,Y,20580827,16.17,20140905,fixed,FIX,BBR,84.4,-1.39,-1.03,21300903,RD,ND,N,Y,N,ND,OWN,US,Freehold,N,3.73,87153.36,729.07,9744007.81,9.97,Platform,Never calls
198909,1898888.87,8865415.27,853998.58,177416848.38,33065766.98,112965954.81,72074.18,21786.08,17.59,10.34,22270621.91,20050305,M,Bank,Y,23160119,32.11,22840204,floating,SVR,1ML,69.05,-0.76,-1.74,22281114,ND,RE,N,N,Y,SD,POW,US,Freehold,N,2.1,2247.08,87081.44,6365013.35,5.22,Kensington,Somewhat possessive
200508,7228053.27,4528165.99,3167671.45,80426250.06,118682902.27,127696198.02,9259.28,24706.58,6.43,5.85,172429024.15,19980613,M,House,N,23100921,48.18,20860109,floating,FIX,BBR,18.79,1.24,2.07,20201031,CO,IO,N,N,Y,BU,POW,US,Leasehold,N,1.09,53807.55,57552.51,7781272.29,12.97,Verso,Clingy
200110,5160105.65,3353833.71,4410719.68,16441946.03,14118471.76,96530439.97,27641.5,71345.32,5.49,18.94,53501615.21,20010102,U,Bungaloo,Y,22410914,28.86,22400716,floating,SVR,FIX,13.16,-0.94,0.9,23560117,ND,ND,N,N,N,TH,SHO,US,Leasehold,N,0.57,95530.38,35814.91,2620652.04,5.5,Verso,Never calls
200601,9880682.26,24219.94,8932048.57,138392534.13,41486160.08,81486644.9,58492.37,24456.95,13.9,10.59,116738680.53,19840110,P,Really Big Yacht,Y,20670901,15.47,22510127,floating,FIX,3ML,11.37,1.79,-1.78,20240804,CO,ND,Y,Y,N,FD,SHO,UK,Feudal,N,0.14,77505.94,10083.25,1104515.47,11.33,Platform,Clingy
198501,695150.66,1225121.99,2063884.72,79202398.81,49182498.09,188739861.64,83049.42,2808.37,19.58,15.84,140601155.43,19890516,M,Big Yacht,N,20280516,18.77,22540321,fixed,FIX,OTH,89.53,0.66,0.34,20940109,RE,OT,Y,N,Y,SD,OWN,US,Feudal,Y,2.65,65028.36,58976.08,6767595.53,14.26,Kensington,Instagram stalker
198708,5915652.38,2402348.42,308371.33,135145246.41,68842164.31,150666422.89,43359.23,42702.45,16.07,16.42,195456937.91,20040807,P,Bungaloo,N,23030901,53.32,22921229,fixed,1ML,BBR,63.01,1.32,-1.96,21230826,RD,IO,N,N,Y,FD,OWN,US,Freehold,Y,0.23,18774.1,62840.08,5363124.95,6.67,GMAC,Instagram stalker
198412,7699120.2,4591944.71,3064916.2,71808820.8,25906174.21,37699598.62,30360.57,86342.96,14.94,9.87,13190686.75,19870709,B,Awesome Yacht,N,23440115,25.07,22441105,floating,FIX,1ML,69.13,-0.95,-0.1,21940115,CO,IO,N,Y,N,OT,POW,UK,Feudal,Y,0.32,57199.71,64360.26,2120238.62,5.23,Kensington,Somewhat possessive
201005,4283120.82,310919.14,4622577.06,51627120.68,164527819.38,90289392.48,90274.14,24216.98,5.66,17.21,131711912.15,19830611,B,Really Big Yacht,Y,21630821,50.89,21620509,floating,3ML,SVR,64.44,0.4,-0.31,23100614,RD,OT,Y,N,N,OT,POW,US,Freehold,Y,2.41,6450.86,51633.66,1503400.91,12.57,Kensington,Instagram stalker
198412,846175.14,417190.55,5741649.1,96570580.17,156486921.49,170551365.25,63322.85,77381.24,15.93,8.34,99672511.54,20120702,B,Biggest Yacht,N,20501030,47.88,21900511,fixed,SVR,OTH,85.5,1.69,-1.82,23140616,PU,PP,Y,Y,N,DT,SHO,US,Feudal,N,3.77,82645.73,97289.7,2060294.7,11.51,GMAC,Clingy
199312,4629648.5,120099.89,540528.01,6471682.67,25694124.06,165559866.42,18336.91,28051.39,13.67,19.02,93074944.2,20010907,N,Big Yacht,Y,20950906,36.4,20421111,floating,SVR,SVR,40.75,1.38,-1.21,22000830,ER,RE,Y,Y,N,BU,OWN,UK,Freehold,Y,0.84,1164.89,26224.37,6356997.28,11.08,GMAC,Super chill
198502,457600.24,7919832.27,9502561.76,152695684.37,45011224.65,82454526.3,30824.5,4002.68,8.81,10.49,67095193.57,19920226,M,Yacht,Y,19931024,9.69,22050314,floating,FIX,OTH,91.02,1.1,1.66,22440527,PU,OT,N,N,Y,OT,OWN,US,Feudal,N,3.31,43491.83,590.43,217674.41,13.14,GMAC,Never calls
199001,6559707.97,192526.73,7194840.4,85088276.32,104306683.66,173520316.8,19124.26,64049.56,10.47,19.52,191151934.27,20160518,N,Bank,Y,19980704,19.76,21650819,fixed,BBR,SVR,22.17,-1.89,0.13,20200831,RE,RE,Y,Y,Y,DT,ND,US,Feudal,N,2.93,50458.42,69413.57,125957.82,5.26,Kensington,Super chill
198109,111269.16,6508643.23,7212576.27,123350825.09,155575040.83,19980989.71,91298.89,16554.93,14.07,15.18,159290942.79,19810409,N,Awesome Yacht,Y,22810810,54.22,22161016,floating,3ML,OTH,81.29,-0.11,1.55,23570526,ER,OT,N,N,Y,DT,ND,US,Leasehold,Y,3.99,7555.28,15561.11,4113962.62,3.18,GMAC,Super chill
198407,9295524.92,7523435.2,3972462.53,169044839.01,174701487.28,60570467.37,32287.76,3096.48,5.22,8.25,89433538.4,19821025,U,Yacht,N,22591111,49.26,20970817,fixed,FIX,SVR,67.94,0.12,-1.22,21270413,ND,ND,Y,Y,Y,FD,POW,US,Freehold,N,0.34,65130.37,43225.41,4563009.43,13.6,Citibank,Instagram stalker
200005,9567504.94,2183530.43,3394100.58,176682555.55,177534159.46,172283915.67,8900.6,6690.14,15.62,10.43,10726152.53,20141030,B,Awesome Yacht,N,19880623,56.99,21950507,fixed,OTH,1ML,2.95,0.92,1.21,22860105,ND,RE,N,N,Y,DT,ND,US,Feudal,N,2.49,44139.64,72441.35,1181474.55,4.03,Verso,Somewhat possessive
200710,2302411.02,3274634.91,3316167.05,18619378.23,84267302.96,48757277.7,67885.09,92550.47,7.03,16.95,100427775.29,19831119,L,Bungaloo,Y,20100827,6.41,19900713,fixed,OTH,FIX,52.19,1.68,-0.17,23280225,RC,RE,Y,N,Y,BU,BTL,UK,Leasehold,N,0.12,53551.1,86771.78,8824086.57,11.95,Kensington,Clingy
199411,1293909.73,8174706.84,8705314.48,137215032.5,112729635.83,155972854.48,31381.66,65475.97,13.92,5.7,57966981.71,20100102,L,Big Yacht,N,19950101,36.25,23010608,fixed,SVR,1ML,28.73,-0.3,-1.69,23110710,PU,ND,N,N,Y,BU,OWN,UK,Leasehold,Y,1.79,46628.52,7418.53,2973778.51,10.05,SPML,Never calls
199307,7913775.39,9438863.85,3180825.77,28745851.52,59643938.71,145631755.45,64545.57,77799.36,15.5,18.11,20535079.56,20020427,B,Awesome Yacht,N,23730909,20.94,23641119,fixed,1ML,BBR,62.02,-1.51,0.69,20550724,OT,IO,Y,Y,N,SD,ND,US,Freehold,N,2.15,80727.1,6343.85,5314759.29,3.55,Kensington,Somewhat possessive
199601,9718416.0,7244328.3,4264444.04,120014805.0,33044218.56,185243135.9,63813.65,22680.59,16.54,9.01,141028487.49,19920608,M,Awesome Yacht,N,23971126,13.65,21331205,fixed,OTH,OTH,73.45,-0.71,-0.15,20220201,PU,PP,Y,Y,N,SD,ND,US,Leasehold,N,1.88,36347.21,49847.52,2530230.86,8.48,Verso,Super chill
200004,2103294.7,7538928.92,129253.01,182443979.0,102697925.59,130296137.21,91209.74,44550.59,11.62,8.17,164266583.52,20110530,B,Big Yacht,N,21570228,20.06,23660226,fixed,FIX,SVR,0.68,1.25,-0.97,23490815,ND,RE,Y,Y,Y,DT,SHO,US,Freehold,Y,2.65,68616.06,1009.41,2550401.03,7.27,Platform,Somewhat possessive
201405,236521.12,3716806.63,5164917.68,123659058.79,117561603.69,9141989.08,12113.28,98828.81,9.02,12.8,105628710.18,19931228,L,Biggest Yacht,Y,21170710,51.78,23421116,floating,FIX,1ML,71.13,-1.51,1.75,21981024,RD,PP,N,N,Y,OT,OWN,UK,Freehold,Y,1.25,84170.48,92811.84,5121458.74,14.3,SPML,Clingy
198404,1776423.42,446248.12,8311788.81,129727146.4,123043650.41,81151541.36,67825.48,43782.53,8.82,15.34,131227302.97,19951123,P,Bungaloo,N,21911213,52.49,21950407,floating,3ML,SVR,76.72,0.6,0.96,23730726,PU,PP,N,Y,N,BU,ND,UK,Freehold,Y,3.45,38119.89,57933.63,1888885.85,14.64,Platform,Super chill
198806,725177.64,1072739.03,7217226.23,7019335.37,23603874.08,194519795.87,42251.39,49864.45,8.31,16.68,145547942.45,20090818,L,Bank,N,23570411,31.76,20110724,fixed,3ML,1ML,66.12,0.08,1.27,20460928,CO,IO,N,N,Y,OT,POW,US,Freehold,N,1.57,78599.57,19300.58,1151730.93,12.04,Citibank,Instagram stalker
201606,207537.27,4410660.09,9054675.67,38791868.95,152857734.66,187862160.8,46214.87,68694.53,8.57,7.18,81488056.78,19911110,L,Awesome Yacht,N,20731230,46.76,20650410,floating,OTH,3ML,95.65,-0.37,0.06,21130319,RD,IO,Y,N,Y,OT,BTL,UK,Leasehold,Y,1.42,39587.14,4056.54,7236311.69,8.89,Citibank,Super chill
200502,2909463.14,8988429.17,6588751.41,27897347.71,24572350.18,177959500.92,92467.87,87913.02,14.91,14.91,23013341.03,20011025,B,Yacht,Y,22111212,42.43,19981004,floating,3ML,SVR,62.98,0.78,0.78,20850830,RR,PP,N,Y,Y,OT,OWN,US,Freehold,Y,3.94,59148.55,67748.17,1186212.01,14.19,Citibank,Somewhat possessive
200507,3335489.27,4359493.86,8967768.7,27365726.09,114148388.94,182151451.54,65992.88,21776.5,8.02,9.6,119999408.75,19910101,L,Awesome Yacht,Y,21690606,31.01,20610415,fixed,3ML,3ML,15.64,-0.36,-1.38,23881126,CO,ND,Y,Y,Y,TH,ND,US,Feudal,N,3.21,67434.31,73792.68,7678067.83,4.66,GMAC,Never calls
200201,4104844.84,6273938.61,5393066.39,174417797.72,60195216.78,144092451.87,29933.3,87451.39,13.7,12.73,20206616.59,20060521,P,Really Big Yacht,N,23781015,20.48,23350601,fixed,SVR,FIX,30.39,-0.11,0.84,21790304,RE,OT,N,N,N,TH,SHO,UK,Leasehold,N,3.48,73915.44,93273.31,3518069.66,9.49,Kensington,Clingy
198208,2742800.53,1365769.74,4042636.66,121300578.19,38708458.62,173598174.74,49874.03,6615.18,5.42,13.99,63213745.8,20041029,M,Awesome Yacht,Y,22790402,19.72,22160615,fixed,1ML,FIX,71.44,-0.99,-0.07,22080220,ND,RE,Y,N,N,DT,POW,US,Feudal,N,1.84,6242.13,55162.0,5675108.59,6.88,SPML,Never calls
201211,2370530.25,2527626.79,9095383.06,120757178.1,172235558.5,105778106.57,68547.65,45801.82,15.53,5.14,109278059.54,20051130,B,Yacht,Y,21290616,41.51,23810222,fixed,SVR,OTH,20.71,1.02,1.58,21850727,RE,OT,N,N,N,FD,POW,US,Leasehold,Y,1.24,18986.02,73053.72,8769087.46,11.16,Citibank,Super chill
198907,9867647.96,934920.24,4849900.17,168385319.16,111889350.63,135316679.61,20819.08,77546.89,19.36,14.67,33198823.97,19820724,N,Really Big Yacht,N,19930929,24.49,20111210,floating,1ML,3ML,29.85,1.07,0.84,23900102,OT,OT,N,Y,Y,ND,SHO,UK,Leasehold,N,2.3,72733.58,8359.08,9473559.23,4.96,Verso,Never calls
198209,2770856.21,1197776.65,9011232.4,175609771.01,9212480.48,6719236.06,50670.15,30386.25,8.54,7.23,132765523.39,20161111,B,Yacht,N,22541011,20.74,21991214,fixed,OTH,BBR,99.35,1.5,-1.74,21560423,ER,ND,Y,Y,N,SD,BTL,US,Feudal,N,0.85,4099.74,4079.17,1311934.13,5.41,SPML,Super chill
198408,3556872.74,8102743.93,1095177.26,180696085.39,51884883.73,62014232.22,16734.23,9095.68,17.22,9.55,6098399.24,19980701,M,House,N,23400825,39.79,23271112,floating,FIX,OTH,28.25,0.73,-1.92,21780728,RD,RE,Y,Y,Y,TH,SHO,UK,Feudal,N,0.82,46105.16,80323.16,7152108.27,2.42,Verso,Instagram stalker
200709,7440836.97,4679006.25,1932719.06,184212008.84,60578962.23,19086360.42,41668.95,94108.89,14.73,6.65,141118888.33,19890308,P,Bank,N,21520828,28.14,21400107,fixed,OTH,SVR,8.54,0.12,2.08,21100111,CO,OT,Y,N,Y,ND,SHO,UK,Freehold,N,1.82,26129.21,15088.89,1470900.03,13.27,Kensington,Somewhat possessive
200403,8137875.34,5277356.05,9837221.17,96763005.18,43054579.39,129401417.31,27072.2,84802.72,14.15,12.01,122744968.39,19991028,L,Awesome Yacht,Y,22150531,28.03,22890223,floating,FIX,1ML,15.41,-0.78,-1.0,23790905,ER,RE,N,N,Y,DT,OWN,US,Leasehold,Y,3.5,27112.94,54035.46,4155180.07,5.66,Verso,Clingy
200007,5614751.25,4927905.8,3382523.05,100164684.6,86357474.83,8051760.53,79520.73,82468.45,10.33,9.0,57429642.64,20070829,M,Bank,N,21900108,3.85,22640218,fixed,FIX,3ML,82.68,0.07,-0.9,23601231,ER,ND,N,Y,Y,FD,SHO,US,Leasehold,Y,0.08,49675.42,39001.4,7978603.61,2.98,Verso,Never calls
199710,2371083.83,9742102.14,4515063.22,72886252.58,168274338.4,84267602.16,1972.5,68186.89,7.09,17.48,69772664.9,20080601,B,Biggest Yacht,N,19800718,43.18,22641112,fixed,OTH,3ML,54.42,0.69,1.27,21440905,RC,RE,N,N,Y,ND,OWN,UK,Freehold,N,0.26,68486.54,6582.55,7839601.47,4.94,SPML,Instagram stalker
201511,5131073.85,7273866.22,3840685.2,64678919.04,110765913.92,38613575.14,67954.55,1263.97,15.45,8.55,28166537.39,19970218,N,Big Yacht,N,22270311,29.93,23640422,floating,BBR,1ML,18.7,0.38,-1.39,22450311,PU,ND,Y,N,N,FD,BTL,UK,Feudal,N,2.66,12991.32,36620.69,277921.59,4.84,SPML,Instagram stalker
198810,1754336.68,3603855.09,816615.49,152593455.66,63679295.26,96757681.41,54056.22,6999.06,11.3,10.02,55891685.02,20011221,U,Really Big Yacht,N,20661104,19.42,23250713,fixed,3ML,1ML,27.98,-0.47,-1.2,21551114,RE,RE,Y,Y,Y,TH,BTL,US,Leasehold,Y,0.61,97646.49,76925.0,327470.94,3.68,SPML,Instagram stalker
198904,4080030.14,4437792.79,5983521.2,170376767.07,150984654.27,143347744.19,97157.5,18218.28,8.83,9.76,48846962.4,19990224,P,Yacht,Y,20960422,5.28,22610721,fixed,FIX,SVR,97.37,0.51,-0.9,20020116,ER,RE,N,N,N,DT,POW,UK,Leasehold,Y,2.81,36389.2,135.6,3857739.24,4.47,Kensington,Clingy
199804,5755892.68,73267.56,1169809.15,90950924.48,57799156.58,143409516.27,32124.1,45580.12,8.8,16.02,106889143.44,20120704,N,Bank,N,20781202,17.16,20900223,fixed,BBR,SVR,18.4,-1.34,1.89,19960401,RC,OT,Y,N,Y,OT,OWN,UK,Leasehold,N,0.46,19999.01,28578.23,1750237.74,3.68,GMAC,Super chill
198509,8120065.8,123476.66,4292776.41,148871813.66,146656238.36,188615794.46,99336.11,95863.13,10.35,7.99,195131071.74,19890208,P,Awesome Yacht,N,23471017,13.83,22461205,fixed,SVR,FIX,30.56,-1.93,0.74,22440524,PU,IO,N,N,Y,DT,ND,UK,Freehold,N,1.48,7264.91,55664.71,8699473.18,9.81,Citibank,Never calls
201604,2684070.77,1407015.72,9916656.6,49367984.1,143269767.66,53655902.43,48405.45,90461.49,16.44,14.23,136870355.74,20040723,P,House,Y,23410911,34.02,21680202,floating,1ML,BBR,38.28,-1.84,2.06,23880628,ND,IO,N,Y,N,BU,ND,US,Feudal,N,1.69,92100.71,83667.93,954673.83,5.55,Verso,Never calls
199101,3498742.91,1933816.43,9018019.09,69383957.06,124168558.67,121746693.87,39924.98,94406.37,6.95,7.28,187175856.73,19870316,B,Biggest Yacht,N,23251029,26.03,20020605,fixed,FIX,SVR,40.0,1.76,0.41,23270907,RC,IO,Y,N,N,FD,OWN,UK,Feudal,N,1.71,63836.26,55469.7,3097224.72,13.37,Kensington,Instagram stalker
201301,7965799.67,6240696.9,4223584.61,158944783.2,191743691.65,116964586.08,1197.8,54561.36,8.21,8.67,173640732.43,20090830,N,Bank,N,21271115,43.7,20030710,fixed,OTH,BBR,75.28,1.8,0.81,20830118,PU,OT,Y,N,N,SD,SHO,US,Leasehold,Y,0.82,90777.9,68530.38,957445.26,9.49,GMAC,Instagram stalker
199102,8256320.81,4258191.29,1250717.06,182734121.63,152128918.1,169021621.95,49120.17,70533.17,18.74,11.76,112357145.34,19920617,B,Big Yacht,Y,23850626,30.0,22431228,fixed,3ML,3ML,99.86,1.7,-1.1,23010619,RD,IO,N,Y,N,SD,ND,US,Leasehold,N,3.68,99201.25,35558.68,3328063.18,6.38,Platform,Clingy
198803,1003337.75,5150795.48,9147230.83,96998252.74,76430482.91,54913969.07,50920.03,9958.0,6.57,5.6,20922737.06,20131016,U,Bank,Y,21940111,43.08,23020807,floating,OTH,SVR,8.4,-1.44,0.96,23970820,RE,OT,N,N,N,FD,ND,US,Freehold,N,0.47,63447.68,29972.38,5176202.83,7.02,GMAC,Super chill
200208,6521635.14,7156326.0,4755915.6,154587458.17,86055590.06,167562189.98,11288.42,72719.0,12.2,8.36,51289505.86,20130418,N,Yacht,Y,23171019,44.71,21860330,fixed,OTH,3ML,73.41,-0.23,-0.82,23431217,CO,OT,N,Y,Y,DT,POW,UK,Leasehold,N,0.79,72087.42,61973.97,2252496.79,14.02,Citibank,Never calls
198406,5268638.63,8986222.42,3126382.71,57610407.19,150302645.4,8881924.23,17971.42,86893.3,18.34,19.62,7171970.92,19820306,B,Yacht,Y,21890505,39.44,21880718,floating,3ML,BBR,75.8,0.51,1.01,23831206,OT,OT,Y,Y,Y,OT,ND,US,Feudal,N,0.15,19339.22,67576.05,8021231.53,7.34,SPML,Clingy
200401,285485.74,6451695.43,1260055.37,52135021.0,30362919.56,86927725.64,61949.7,86425.83,18.34,12.88,198246741.77,19830313,N,Awesome Yacht,Y,22980316,42.86,23700414,fixed,OTH,1ML,74.38,-0.69,-1.38,23920416,CO,RE,Y,Y,N,TH,BTL,UK,Leasehold,N,1.99,68519.21,78860.07,2886688.47,8.37,SPML,Instagram stalker
198501,2486947.75,9274801.27,6595041.92,60138838.36,191143805.98,189872953.72,66682.2,48130.85,14.45,9.25,35450112.75,19870112,B,Awesome Yacht,Y,20190924,17.38,23060219,fixed,BBR,OTH,27.64,0.47,-0.26,23610408,CO,PP,Y,N,Y,TH,POW,UK,Freehold,N,1.32,50028.02,51060.67,8659949.08,10.21,Verso,Never calls
200502,3614322.89,620401.32,7312120.08,174373785.28,94456301.04,50832434.68,26713.68,50368.41,10.62,15.6,184213671.87,19931105,L,Bungaloo,Y,22540329,36.93,23361115,floating,1ML,SVR,10.05,-1.75,-1.6,23170809,ND,PP,N,N,Y,DT,ND,UK,Feudal,Y,0.32,2671.05,72642.21,3486838.13,3.75,GMAC,Somewhat possessive
200512,8726030.09,9893109.47,559548.11,93939870.56,121776395.34,179984997.09,56055.09,2236.11,5.04,5.78,152781120.05,19860517,P,Awesome Yacht,N,23390728,58.28,21610903,floating,3ML,3ML,8.65,0.03,-1.17,23101216,RC,RE,Y,N,N,DT,SHO,US,Feudal,N,3.41,28832.22,22693.15,219873.5,3.04,SPML,Clingy
201408,9097708.67,2335654.27,3488155.56,151436508.58,1553778.61,132486284.33,59601.82,2892.42,14.66,16.22,196447058.06,20070831,M,Biggest Yacht,Y,23840607,28.84,20451205,floating,SVR,FIX,59.99,-0.49,-1.19,21100220,RD,RE,Y,Y,N,BU,SHO,UK,Leasehold,N,0.17,66661.57,82891.0,2797877.22,11.86,GMAC,Never calls
201504,8259719.02,4004697.77,5685240.94,173651618.46,106155648.15,181395098.01,35582.79,23311.99,18.36,9.74,35005136.77,19830321,B,Really Big Yacht,N,20531210,47.89,19820501,floating,3ML,SVR,45.22,1.71,1.33,22450313,ER,PP,N,Y,N,DT,OWN,US,Feudal,Y,2.19,93455.86,20859.16,3006854.05,6.03,Citibank,Clingy
200712,5136984.9,1636392.91,1254150.91,175656647.26,178179052.17,163731756.93,12360.1,81630.0,10.63,13.65,26088856.91,19880828,L,Really Big Yacht,N,20011024,34.33,22711217,floating,SVR,OTH,75.07,-0.04,1.97,20880130,ND,RE,N,N,Y,TH,BTL,UK,Freehold,N,2.65,94592.3,52052.23,5978684.47,3.17,Platform,Super chill
198003,3803717.26,1302126.63,4440584.38,65889517.03,42574077.83,157448140.03,86203.57,63031.63,18.66,19.33,135051894.91,20060929,M,Bank,Y,20850104,40.81,22370325,floating,FIX,FIX,95.5,0.12,-1.22,23620305,CO,OT,Y,Y,Y,TH,OWN,UK,Feudal,N,1.75,54754.94,36102.25,1379894.74,11.85,GMAC,Somewhat possessive
199708,9195834.27,8709548.19,8738625.73,3589519.91,90794517.74,138393964.31,29772.12,7999.85,14.15,8.2,176027968.83,20031118,B,Awesome Yacht,N,22031207,5.87,23610608,fixed,OTH,OTH,28.55,-1.86,1.61,23600906,RE,OT,N,N,Y,DT,BTL,US,Leasehold,N,2.48,82193.44,48517.15,3079071.76,13.67,SPML,Never calls
